query_id,relevance_docid,score,confidence
31,6c86bf8e-2019-04-18T14:26:05Z-00001-000,0,94.7
31,b5b096db-2019-04-18T18:54:54Z-00005-000,0,92
31,5c5c5647-2019-04-18T14:15:34Z-00000-000,0,89.7
31,21e2b85c-2019-04-18T15:17:47Z-00005-000,0,88.8
31,ac0181e3-2019-04-18T11:46:58Z-00000-000,0,73.5
31,b945ca11-2019-04-18T14:08:07Z-00000-000,0,51.2
31,748fda5e-2019-04-18T11:59:07Z-00000-000,0,
32,2c05e9fb-2019-04-15T20:23:05Z-00011-000,2,91.7
32,3475075c-2019-04-18T17:14:09Z-00002-000,2,91.7
32,c213a393-2019-04-18T17:11:09Z-00002-000,2,91.7
32,2c05e9fb-2019-04-15T20:23:05Z-00019-000,2,90
32,370a7f9a-2019-04-18T18:03:12Z-00003-000,2,90
32,2c05e9fb-2019-04-15T20:23:05Z-00017-000,2,88.8
32,b76ec089-2019-04-19T12:45:35Z-00014-000,2,87.5
32,2c05e9fb-2019-04-15T20:23:05Z-00015-000,2,87
32,93844764-2019-04-18T19:10:04Z-00004-000,2,87
32,2c05e9fb-2019-04-15T20:23:05Z-00020-000,2,86.2
32,f2c72c91-2019-04-18T19:54:40Z-00000-000,1,80
32,538dd198-2019-04-18T18:14:33Z-00001-000,1,76.7
32,b9365fa5-2019-04-18T17:26:30Z-00000-000,1,76.7
32,370a7f9a-2019-04-18T18:03:12Z-00001-000,1,68.8
32,c301704b-2019-04-18T20:03:50Z-00002-000,1,66.7
32,e6af11b5-2019-04-15T20:22:52Z-00012-000,1,66.7
32,790c6317-2019-04-18T14:20:46Z-00005-000,1,63.3
32,9bc1a170-2019-04-18T19:34:34Z-00000-000,1,55
32,785b27a2-2019-04-18T18:18:07Z-00009-000,1,50
32,76b390ba-2019-04-18T12:41:01Z-00002-000,1,
32,14b49c9-2019-04-18T15:38:49Z-00007-000,0,98
32,35161051-2019-04-18T12:33:43Z-00002-000,0,98
32,65e2a29a-2019-04-18T19:23:06Z-00004-000,0,97.4
32,3d6cfb8d-2019-04-18T19:28:31Z-00001-000,0,96.8
32,ea7f6323-2019-04-18T15:24:37Z-00003-000,0,96.7
32,6ec66cd9-2019-04-18T14:50:01Z-00001-000,0,96.4
32,c17538fc-2019-04-18T19:01:00Z-00000-000,0,96.4
32,40708e7d-2019-04-18T13:47:13Z-00000-000,0,95.8
32,700c8a86-2019-04-18T18:48:32Z-00000-000,0,95.6
32,bcb324cc-2019-04-18T17:23:31Z-00003-000,0,95.6
32,406a6c10-2019-04-18T18:19:15Z-00002-000,0,95.4
32,2fb1f6b5-2019-04-18T15:58:31Z-00000-000,0,95.2
32,56a83855-2019-04-18T18:15:00Z-00003-000,0,95
32,b406e570-2019-04-18T18:45:10Z-00002-000,0,95
32,32ec86bf-2019-04-18T12:39:11Z-00000-000,0,94.8
32,4941cd23-2019-04-18T19:21:55Z-00001-000,0,94.8
32,f54c20fb-2019-04-18T19:34:35Z-00004-000,0,94.8
32,4ce497c-2019-04-15T20:22:56Z-00017-000,0,94.4
32,9528b5c2-2019-04-18T15:36:48Z-00000-000,0,94.2
32,d7879200-2019-04-18T17:27:57Z-00003-000,0,94
32,34496b7c-2019-04-18T18:15:34Z-00004-000,0,93.8
32,45121256-2019-04-18T18:50:06Z-00006-000,0,93.8
32,7a7154d-2019-04-18T19:38:31Z-00000-000,0,93.8
32,35b8c222-2019-04-18T12:21:39Z-00005-000,0,93.6
32,c3cc6096-2019-04-18T13:50:18Z-00000-000,0,93.6
32,b76e5f99-2019-04-18T19:54:11Z-00003-000,0,93.3
32,e109226c-2019-04-18T13:02:48Z-00000-000,0,93.3
32,abebaa9d-2019-04-18T17:41:05Z-00004-000,0,93.2
32,14b49e8-2019-04-18T15:35:43Z-00007-000,0,92.5
32,2c05e9fb-2019-04-15T20:23:05Z-00014-000,0,92.5
32,18c89a24-2019-04-18T19:55:46Z-00001-000,0,92.5
32,18c89a24-2019-04-18T19:55:46Z-00006-000,0,92.5
32,71eb347c-2019-04-18T16:29:18Z-00001-000,0,92.5
32,f87a0c5-2019-04-18T19:56:58Z-00000-000,0,92.5
32,648217ec-2019-04-18T19:48:00Z-00002-000,0,92
32,6cd22488-2019-04-18T19:36:24Z-00004-000,0,92
32,aff24c4f-2019-04-18T18:14:37Z-00000-000,0,92
32,a44b7a85-2019-04-18T19:36:31Z-00004-000,0,91.8
32,2c05e9fb-2019-04-15T20:23:05Z-00012-000,0,91.2
32,ca54c9e4-2019-04-18T19:32:05Z-00001-000,0,91.2
32,2c05e9fb-2019-04-15T20:23:05Z-00004-000,0,91
32,2b8ffd7e-2019-04-18T19:05:21Z-00000-000,0,91
32,538dd198-2019-04-18T18:14:33Z-00006-000,0,90
32,8472bcef-2019-04-18T18:01:44Z-00004-000,0,90
32,93844764-2019-04-18T19:10:04Z-00003-000,0,90
32,c069d7e3-2019-04-18T18:37:50Z-00005-000,0,90
32,edf8916f-2019-04-18T14:28:48Z-00001-000,0,89.7
32,780a3dea-2019-04-18T19:53:29Z-00002-000,0,89
32,780a3dea-2019-04-18T19:53:29Z-00004-000,0,88.8
32,2c05e9fb-2019-04-15T20:23:05Z-00021-000,0,88
32,2c05e9fb-2019-04-15T20:23:05Z-00023-000,0,88
32,2c05e9fb-2019-04-15T20:23:05Z-00029-000,0,88
32,b9365fa5-2019-04-18T17:26:30Z-00002-000,0,88
32,cf984e96-2019-04-18T16:04:56Z-00001-000,0,88
32,e109226c-2019-04-18T13:02:48Z-00002-000,0,84.6
32,cac36c0f-2019-04-18T14:01:32Z-00003-000,0,83.2
32,2c05e9fb-2019-04-15T20:23:05Z-00016-000,0,81.2
32,aca6d959-2019-04-18T18:43:51Z-00001-000,0,81.2
32,b1796aaf-2019-04-18T16:31:19Z-00000-000,0,80.8
32,7b65bdc-2019-04-18T19:55:37Z-00002-000,0,77.8
32,790c6317-2019-04-18T14:20:46Z-00002-000,0,76.4
32,68aff0ce-2019-04-18T19:19:59Z-00004-000,0,76
32,bdcf90af-2019-04-15T20:24:22Z-00024-000,0,74
32,538dd198-2019-04-18T18:14:33Z-00005-000,0,73
32,8327b49a-2019-04-18T19:27:09Z-00003-000,0,66.2
32,6d6965d5-2019-04-18T17:51:17Z-00005-000,0,66
32,f9847a21-2019-04-18T16:39:50Z-00002-000,0,63.3
32,4ce497c-2019-04-15T20:22:56Z-00019-000,0,62.5
32,e6603d1a-2019-04-18T14:22:17Z-00004-000,0,56
32,c2018070-2019-04-18T16:48:45Z-00003-000,0,55.8
32,419ec682-2019-04-18T12:10:32Z-00001-000,0,55
32,538dd198-2019-04-18T18:14:33Z-00004-000,0,48
32,86f7f43d-2019-04-18T18:18:56Z-00001-000,0,45
32,1b8eb1cf-2019-04-18T20:03:02Z-00002-000,0,35
32,3d6cfb8d-2019-04-18T19:28:31Z-00000-000,0,
32,45121256-2019-04-18T18:50:06Z-00005-000,0,
32,538dd198-2019-04-18T18:14:33Z-00002-000,0,
32,9bb984a6-2019-04-18T19:14:15Z-00000-000,0,
32,b427b67c-2019-04-18T19:19:50Z-00004-000,0,
32,e109226c-2019-04-18T13:02:48Z-00001-000,0,
33,5941421a-2019-04-18T15:20:27Z-00003-000,2,95
33,1d882e9c-2019-04-18T19:40:03Z-00005-000,2,95
33,2e8edaf2-2019-04-18T17:50:40Z-00006-000,2,94
33,2e8edb4f-2019-04-18T15:53:37Z-00001-000,2,94
33,8aed976f-2019-04-18T19:15:00Z-00003-000,2,94
33,f2b66258-2019-04-18T17:26:09Z-00002-000,2,94
33,d98175c5-2019-04-18T14:27:13Z-00000-000,2,93.3
33,d98175c5-2019-04-18T14:27:13Z-00001-000,2,93.3
33,7b65bdc-2019-04-18T19:55:37Z-00005-000,2,93
33,8781b711-2019-04-18T18:56:49Z-00007-000,2,93
33,8e65f903-2019-04-18T15:34:23Z-00002-000,2,93
33,8eeab760-2019-04-18T16:21:32Z-00006-000,2,93
33,2784f2ae-2019-04-18T18:43:12Z-00005-000,2,92.6
33,1d882e9c-2019-04-18T19:40:03Z-00001-000,2,92.5
33,129ce23f-2019-04-18T15:31:47Z-00004-000,2,92
33,16f3dc63-2019-04-18T19:39:33Z-00005-000,2,92
33,2e8edb11-2019-04-18T16:22:57Z-00005-000,2,92
33,5106197d-2019-04-18T17:18:12Z-00002-000,2,92
33,872fb369-2019-04-18T17:52:20Z-00000-000,2,92
33,8aed976f-2019-04-18T19:15:00Z-00001-000,2,92
33,8fa5c306-2019-04-18T18:47:35Z-00003-000,2,92
33,dcbaec56-2019-04-18T14:28:53Z-00004-000,2,92
33,f67363ae-2019-04-18T17:04:18Z-00006-000,2,92
33,eb7cbdce-2019-04-18T17:08:09Z-00003-000,2,91.8
33,95769c7a-2019-04-18T16:10:49Z-00005-000,2,91.7
33,57f0866c-2019-04-18T13:10:45Z-00006-000,2,91
33,5941421a-2019-04-18T15:20:27Z-00001-000,2,91
33,7b65bdc-2019-04-18T19:55:37Z-00004-000,2,91
33,8fa5c306-2019-04-18T18:47:35Z-00005-000,2,91
33,8d3d280d-2019-04-18T12:57:51Z-00004-000,2,91
33,8eeab760-2019-04-18T16:21:32Z-00002-000,2,91
33,c86f0978-2019-04-18T13:29:06Z-00005-000,2,91
33,2e8eda76-2019-04-18T19:56:37Z-00001-000,2,90
33,8e65f903-2019-04-18T15:34:23Z-00000-000,2,90
33,8fa5c306-2019-04-18T18:47:35Z-00001-000,2,90
33,7eabc63c-2019-04-18T12:18:12Z-00002-000,2,89
33,180c0226-2019-04-18T15:39:49Z-00005-000,2,89
33,64748291-2019-04-18T18:18:03Z-00000-000,2,89
33,e2ab2756-2019-04-18T18:05:26Z-00002-000,2,89
33,829468d-2019-04-18T17:21:53Z-00001-000,2,89
33,ac45b77d-2019-04-18T13:38:21Z-00006-000,2,89
33,eb7cbdce-2019-04-18T17:08:09Z-00004-000,2,89
33,7eabc63c-2019-04-18T12:18:12Z-00003-000,2,88.3
33,57f0866c-2019-04-18T13:10:45Z-00005-000,2,88
33,8eeab760-2019-04-18T16:21:32Z-00007-000,2,88
33,58007153-2019-04-18T13:11:04Z-00005-000,2,88
33,cce0604d-2019-04-18T12:58:20Z-00003-000,2,88
33,2e8edb4f-2019-04-18T15:53:37Z-00000-000,2,87.5
33,ebf0ab1b-2019-04-18T12:58:35Z-00000-000,2,87.5
33,57f0866c-2019-04-18T13:10:45Z-00007-000,2,87
33,828ec24d-2019-04-18T17:17:56Z-00001-000,2,87
33,7eabc63c-2019-04-18T12:18:12Z-00001-000,2,86.7
33,129ce23f-2019-04-18T15:31:47Z-00003-000,2,86
33,180c0226-2019-04-18T15:39:49Z-00002-000,2,86
33,d98175c5-2019-04-18T14:27:13Z-00004-000,2,85
33,129ce23f-2019-04-18T15:31:47Z-00006-000,2,84
33,2d6e4294-2019-04-18T16:03:38Z-00003-000,2,84
33,2e8eda57-2019-04-18T20:03:07Z-00003-000,1,87.5
33,ebd53e8-2019-04-18T14:14:21Z-00002-000,1,87
33,f67363ae-2019-04-18T17:04:18Z-00003-000,1,82.5
33,5941421a-2019-04-18T15:20:27Z-00000-000,1,81.7
33,180c0226-2019-04-18T15:39:49Z-00004-000,1,78
33,272dfd04-2019-04-18T16:21:30Z-00006-000,1,76.7
33,3be655b-2019-04-18T15:25:31Z-00003-000,1,75
33,fad42a17-2019-04-18T18:48:08Z-00004-000,1,74
33,d0e3a01f-2019-04-18T19:52:17Z-00006-000,1,73.8
33,f2b66258-2019-04-18T17:26:09Z-00003-000,1,71.7
33,8eeab760-2019-04-18T16:21:32Z-00004-000,1,71
33,a82d5442-2019-04-18T11:23:18Z-00000-000,1,68.3
33,ab4685e1-2019-04-18T12:54:36Z-00000-000,1,68.3
33,fad42a17-2019-04-18T18:48:08Z-00001-000,1,68.3
33,d98175c5-2019-04-18T14:27:13Z-00003-000,1,66.7
33,f3baef00-2019-04-18T19:20:52Z-00002-000,1,66.2
33,be732dfd-2019-04-18T18:58:40Z-00005-000,1,63.3
33,fbd3b59c-2019-04-18T16:29:11Z-00007-000,1,61
33,a78f9082-2019-04-18T15:39:16Z-00000-000,1,60
33,7f6c271b-2019-04-18T13:55:07Z-00007-000,1,58.3
33,f0feb825-2019-04-18T19:38:53Z-00002-000,1,58
33,16f3dc63-2019-04-18T19:39:33Z-00002-000,1,57.5
33,da18aa91-2019-04-18T15:04:21Z-00003-000,1,37.5
33,107900c0-2019-04-18T19:16:33Z-00001-000,1,30
33,8e65f903-2019-04-18T15:34:23Z-00001-000,1,
33,d98175c5-2019-04-18T14:27:13Z-00002-000,1,
33,1d882e9c-2019-04-18T19:40:03Z-00000-000,0,96
33,2abb75b-2019-04-18T14:09:46Z-00000-000,0,94.6
33,ac45b77d-2019-04-18T13:38:21Z-00007-000,0,92.5
33,44b61574-2019-04-18T16:45:15Z-00005-000,0,91.8
33,1d882e9c-2019-04-18T19:40:03Z-00004-000,0,91.7
33,d98175c5-2019-04-18T14:27:13Z-00005-000,0,91.7
33,fad42a17-2019-04-18T18:48:08Z-00003-000,0,91.7
33,1e95ac04-2019-04-18T15:06:48Z-00006-000,0,90
33,d0e3a01f-2019-04-18T19:52:17Z-00008-000,0,90
33,d98175c5-2019-04-18T14:27:13Z-00007-000,0,90
33,1d882e9c-2019-04-18T19:40:03Z-00006-000,0,80
33,b66b3ad1-2019-04-18T17:41:33Z-00002-000,0,75
33,67e963e4-2019-04-18T19:43:29Z-00003-000,0,50
33,fad42a17-2019-04-18T18:48:08Z-00005-000,0,46.2
33,f283044b-2019-04-18T19:04:38Z-00005-000,0,36.7
33,107900c0-2019-04-18T19:16:33Z-00000-000,0,
33,134ec5b6-2019-04-18T14:47:21Z-00004-000,0,
34,570da76a-2019-04-18T19:28:12Z-00003-000,3,93.3
34,6ea9a438-2019-04-18T15:38:58Z-00003-000,3,91.7
34,58177ab3-2019-04-18T19:34:39Z-00001-000,3,88.3
34,ff6dab6e-2019-04-18T19:30:28Z-00001-000,2,96
34,c86547b-2019-04-18T19:08:33Z-00002-000,2,95
34,862bd0ff-2019-04-18T11:42:52Z-00002-000,2,94
34,37f600fc-2019-04-18T15:26:22Z-00001-000,2,93
34,4cb138a2-2019-04-18T19:27:54Z-00005-000,2,92.5
34,ff6dab30-2019-04-18T19:31:40Z-00004-000,2,92.5
34,ff6dab6e-2019-04-18T19:30:28Z-00002-000,2,92.5
34,562197e9-2019-04-18T16:01:31Z-00003-000,2,92
34,19ef6a93-2019-04-18T19:33:50Z-00001-000,2,92
34,19ef6a93-2019-04-18T19:33:50Z-00003-000,2,92
34,58177ad2-2019-04-18T19:34:18Z-00001-000,2,92
34,db7b77a1-2019-04-18T18:21:04Z-00007-000,2,92
34,ff6f8975-2019-04-18T17:08:18Z-00001-000,2,92
34,19ef6a93-2019-04-18T19:33:50Z-00000-000,2,91.6
34,ff6dab6e-2019-04-18T19:30:28Z-00003-000,2,91.2
34,3be6cca3-2019-04-18T18:08:47Z-00002-000,2,91.2
34,7a949437-2019-04-18T19:29:40Z-00002-000,2,91.2
34,562197e9-2019-04-18T16:01:31Z-00005-000,2,91
34,5c1e1da6-2019-04-18T18:36:14Z-00008-000,2,91
34,700681d9-2019-04-18T17:01:58Z-00001-000,2,91
34,ff6dab6e-2019-04-18T19:30:28Z-00005-000,2,91
34,4a484e4e-2019-04-18T18:10:35Z-00003-000,2,90
34,4cb138a2-2019-04-18T19:27:54Z-00000-000,2,90
34,528fb34-2019-04-18T16:00:42Z-00003-000,2,90
34,ab9f69d4-2019-04-18T15:31:53Z-00002-000,2,90
34,b656fdc4-2019-04-18T17:08:16Z-00001-000,2,90
34,b742544a-2019-04-18T12:07:26Z-00001-000,2,90
34,df3b86f3-2019-04-18T18:41:07Z-00003-000,2,90
34,ec88ad82-2019-04-18T19:34:14Z-00005-000,2,90
34,ff6dab30-2019-04-18T19:31:40Z-00002-000,2,90
34,ff6dab6e-2019-04-18T19:30:28Z-00000-000,2,90
34,4c26d828-2019-04-18T19:20:17Z-00002-000,2,89
34,cc128cdd-2019-04-18T15:58:37Z-00004-000,2,88.8
34,ff33548-2019-04-19T12:46:27Z-00017-000,2,88.8
34,4cb138a2-2019-04-18T19:27:54Z-00004-000,2,88.3
34,4c26d828-2019-04-18T19:20:17Z-00004-000,2,88.3
34,2e54c887-2019-04-18T18:01:19Z-00003-000,2,88
34,58177ab3-2019-04-18T19:34:39Z-00003-000,2,88
34,4cb138a2-2019-04-18T19:27:54Z-00002-000,2,88
34,9e189cf7-2019-04-18T15:08:59Z-00001-000,2,88
34,cc128cdd-2019-04-18T15:58:37Z-00002-000,2,88
34,7a949437-2019-04-18T19:29:40Z-00001-000,2,87.5
34,562197e9-2019-04-18T16:01:31Z-00001-000,2,86
34,ff6f8975-2019-04-18T17:08:18Z-00005-000,2,86
34,6ea9a438-2019-04-18T15:38:58Z-00001-000,2,83.3
34,3c5fdcf2-2019-04-18T14:44:38Z-00002-000,2,
34,ff6dab6e-2019-04-18T19:30:28Z-00004-000,2,
34,94ef89f4-2019-04-15T20:22:26Z-00004-000,1,82.5
34,8fd1f0f9-2019-04-18T19:34:28Z-00003-000,1,81
34,5d5ca6ac-2019-04-18T17:11:56Z-00002-000,1,80
34,ac4b3322-2019-04-18T12:22:04Z-00001-000,1,78.3
34,e40f4670-2019-04-18T18:50:08Z-00002-000,1,77
34,cb221f76-2019-04-18T19:27:17Z-00005-000,1,76.7
34,3c5fdcf2-2019-04-18T14:44:38Z-00003-000,1,76
34,4c26d828-2019-04-18T19:20:17Z-00005-000,1,75
34,51e725c1-2019-04-15T20:22:34Z-00011-000,1,75
34,58177ab3-2019-04-18T19:34:39Z-00000-000,1,74
34,2fff3cb-2019-04-18T19:27:51Z-00008-000,1,73
34,ec88ad82-2019-04-18T19:34:14Z-00002-000,1,72
34,cc128cdd-2019-04-18T15:58:37Z-00001-000,1,71.7
34,4c26d828-2019-04-18T19:20:17Z-00003-000,1,71
34,51e725c1-2019-04-15T20:22:34Z-00008-000,1,70
34,f359b0bb-2019-04-18T19:27:59Z-00003-000,1,70
34,5d621fc6-2019-04-18T18:36:07Z-00005-000,1,69.2
34,2fff3cb-2019-04-18T19:27:51Z-00007-000,1,68.8
34,4cb138a2-2019-04-18T19:27:54Z-00001-000,1,68.8
34,5d621fc6-2019-04-18T18:36:07Z-00004-000,1,68.8
34,8fd1f0f9-2019-04-18T19:34:28Z-00000-000,1,68
34,237e05a6-2019-04-18T13:01:21Z-00001-000,1,67.5
34,d441d419-2019-04-18T17:07:37Z-00006-000,1,66.7
34,5d621fc6-2019-04-18T18:36:07Z-00001-000,1,66.2
34,5c1e1da6-2019-04-18T18:36:14Z-00006-000,1,65
34,91581604-2019-04-18T19:14:10Z-00001-000,0,95.6
34,8fd1f0f9-2019-04-18T19:34:28Z-00002-000,0,95
34,19ef6a93-2019-04-18T19:33:50Z-00002-000,0,93.5
34,58177ab3-2019-04-18T19:34:39Z-00002-000,0,93.3
34,2e54c887-2019-04-18T18:01:19Z-00006-000,0,93
34,d6443c53-2019-04-18T17:46:20Z-00002-000,0,92.5
34,b656fdc4-2019-04-18T17:08:16Z-00000-000,0,91.7
34,8fd1f0f9-2019-04-18T19:34:28Z-00004-000,0,91
34,8fd1f0f9-2019-04-18T19:34:28Z-00001-000,0,90
34,7fca3709-2019-04-18T11:56:33Z-00000-000,0,89
34,570da76a-2019-04-18T19:28:12Z-00002-000,0,88.8
34,868b43c1-2019-04-18T19:45:26Z-00001-000,0,88.3
34,58177ad2-2019-04-18T19:34:18Z-00005-000,0,86.2
34,ec88ad82-2019-04-18T19:34:14Z-00003-000,0,81.2
34,5d621fc6-2019-04-18T18:36:07Z-00000-000,0,78.3
34,5d621fc6-2019-04-18T18:36:07Z-00003-000,0,78.3
34,7a949437-2019-04-18T19:29:40Z-00003-000,0,74.8
34,5c1e1da6-2019-04-18T18:36:14Z-00007-000,0,73.3
34,b8c44fe4-2019-04-18T19:00:38Z-00002-000,0,72.5
34,ab890be6-2019-04-18T16:05:50Z-00001-000,0,71.2
34,13e668a0-2019-04-18T15:45:58Z-00004-000,0,31
34,6ea9a438-2019-04-18T15:38:58Z-00000-000,0,30
34,91581604-2019-04-18T19:14:10Z-00002-000,0,0
34,58177ad2-2019-04-18T19:34:18Z-00003-000,0,
34,dcc013e2-2019-04-18T18:41:27Z-00003-000,0,
35,d7a1e72a-2019-04-18T11:34:31Z-00000-000,2,96.5
35,7f95546c-2019-04-18T14:36:44Z-00002-000,2,94
35,b1a6f17a-2019-04-18T15:54:21Z-00005-000,2,93.3
35,758ea5f9-2019-04-18T16:05:18Z-00004-000,2,93.2
35,50c55103-2019-04-18T16:52:42Z-00002-000,2,93
35,55e10797-2019-04-18T15:21:42Z-00005-000,2,93
35,7f95546c-2019-04-18T14:36:44Z-00003-000,2,93
35,f47d4ad1-2019-04-18T16:02:36Z-00003-000,2,92.5
35,57fa1b03-2019-04-18T19:37:09Z-00005-000,2,92
35,7a99f4c0-2019-04-18T16:50:24Z-00003-000,2,92
35,c4008d1a-2019-04-18T17:57:07Z-00001-000,2,92
35,d94ca2d5-2019-04-18T18:35:58Z-00004-000,2,92
35,b1a6f17a-2019-04-18T15:54:21Z-00002-000,2,91.7
35,19ca43bb-2019-04-18T18:35:19Z-00004-000,2,91
35,4f2fe78e-2019-04-18T11:10:15Z-00002-000,2,91
35,6a618e4b-2019-04-18T16:23:33Z-00004-000,2,91
35,92fc546a-2019-04-15T20:22:34Z-00007-000,2,91
35,d46bff47-2019-04-18T17:09:05Z-00003-000,2,91
35,d5c9fd7c-2019-04-18T13:00:26Z-00002-000,2,91
35,1ff4635e-2019-04-18T18:36:23Z-00001-000,2,90
35,5dce2de2-2019-04-18T15:41:55Z-00001-000,2,90
35,1ff4635e-2019-04-18T18:36:23Z-00005-000,2,90
35,46745944-2019-04-18T12:08:45Z-00000-000,2,90
35,739f2cb1-2019-04-18T16:12:34Z-00003-000,2,90
35,b1a6f17a-2019-04-18T15:54:21Z-00004-000,2,90
35,3307f209-2019-04-18T15:40:14Z-00004-000,2,89
35,45462ad0-2019-04-18T13:17:49Z-00000-000,2,89
35,456d6b3a-2019-04-18T16:19:18Z-00004-000,2,89
35,50c55103-2019-04-18T16:52:42Z-00004-000,2,89
35,58fb2adc-2019-04-18T15:17:10Z-00004-000,2,89
35,8a9f614c-2019-04-18T17:34:39Z-00001-000,2,89
35,ccecc0ad-2019-04-18T15:37:21Z-00001-000,2,89
35,ce330406-2019-04-18T15:51:12Z-00004-000,2,89
35,7f95546c-2019-04-18T14:36:44Z-00004-000,2,88.3
35,d5c9fd7c-2019-04-18T13:00:26Z-00003-000,2,88.3
35,d94ca2d5-2019-04-18T18:35:58Z-00002-000,2,88
35,739f2cb1-2019-04-18T16:12:34Z-00005-000,2,87.5
35,739f2cb1-2019-04-18T16:12:34Z-00007-000,2,87.5
35,74558456-2019-04-18T17:04:25Z-00003-000,2,87
35,898324a-2019-04-18T19:40:23Z-00002-000,2,86.7
35,6da2e494-2019-04-15T20:22:30Z-00015-000,2,86.2
35,d48f37bf-2019-04-17T11:47:20Z-00037-000,2,86
35,1ac69d5c-2019-04-18T13:30:47Z-00002-000,2,85
35,5b6b25e-2019-04-18T18:46:35Z-00001-000,2,85
35,75fbfa8d-2019-04-18T14:39:09Z-00002-000,2,85
35,d333ea9a-2019-04-18T18:46:18Z-00004-000,2,85
35,d0e5c093-2019-04-18T18:40:47Z-00006-000,2,84
35,d94ca2d5-2019-04-18T18:35:58Z-00006-000,2,84
35,778a4f33-2019-04-18T17:04:27Z-00002-000,2,83
35,dfe50773-2019-04-18T18:47:11Z-00002-000,2,80
35,3466ccde-2019-04-18T15:56:31Z-00006-000,2,
35,b84c76ff-2019-04-18T15:39:28Z-00002-000,2,
35,55e10797-2019-04-18T15:21:42Z-00004-000,1,81
35,1f98e1f8-2019-04-18T18:59:42Z-00002-000,1,80
35,8e52f9f1-2019-04-18T19:02:33Z-00000-000,1,78
35,e81dfba3-2019-04-18T17:00:44Z-00000-000,1,78
35,7bd1920c-2019-04-18T12:26:33Z-00000-000,1,77
35,e81dfba3-2019-04-18T17:00:44Z-00001-000,1,76.7
35,74558456-2019-04-18T17:04:25Z-00002-000,1,76
35,57fa1b03-2019-04-18T19:37:09Z-00004-000,1,75
35,baa6345c-2019-04-18T13:44:43Z-00001-000,1,75
35,d672d38d-2019-04-18T16:00:34Z-00005-000,1,73.3
35,e6270ff-2019-04-18T16:35:46Z-00003-000,1,73.3
35,46642c87-2019-04-18T19:37:10Z-00000-000,1,72.5
35,3307f209-2019-04-18T15:40:14Z-00003-000,1,71.7
35,739f2cb1-2019-04-18T16:12:34Z-00001-000,1,71.7
35,63308ee0-2019-04-18T16:43:34Z-00001-000,1,70
35,6a618e4b-2019-04-18T16:23:33Z-00005-000,1,70
35,55e10797-2019-04-18T15:21:42Z-00000-000,1,69
35,117d4c1a-2019-04-18T18:37:03Z-00004-000,1,68.8
35,1e3cfde-2019-04-18T19:45:57Z-00000-000,1,67.5
35,2fba671-2019-04-18T12:51:48Z-00000-000,1,67.5
35,55e10797-2019-04-18T15:21:42Z-00006-000,1,66.7
35,3e67d226-2019-04-18T17:47:14Z-00001-000,1,66.7
35,65056c6e-2019-04-18T18:42:22Z-00002-000,1,66.2
35,6a618e4b-2019-04-18T16:23:33Z-00001-000,1,66.2
35,aa60f638-2019-04-18T16:58:14Z-00002-000,1,66
35,f9ddb869-2019-04-18T15:57:17Z-00003-000,1,65
35,7ba93df6-2019-04-18T15:03:55Z-00003-000,1,63.3
35,d94ca2d5-2019-04-18T18:35:58Z-00000-000,1,63.3
35,2b189cdf-2019-04-18T12:52:01Z-00001-000,1,62.5
35,2d5e914b-2019-04-18T19:38:45Z-00005-000,1,60
35,3307f209-2019-04-18T15:40:14Z-00002-000,1,57.5
35,d5c9fd7c-2019-04-18T13:00:26Z-00001-000,1,
35,46642c87-2019-04-18T19:37:10Z-00002-000,0,98.2
35,ce330406-2019-04-18T15:51:12Z-00005-000,0,97.6
35,f47d4ad1-2019-04-18T16:02:36Z-00005-000,0,93.8
35,d0e5c093-2019-04-18T18:40:47Z-00005-000,0,92.8
35,8db68a9b-2019-04-18T16:56:06Z-00003-000,0,92.5
35,d48f37bf-2019-04-17T11:47:20Z-00043-000,0,92
35,46642c87-2019-04-18T19:37:10Z-00004-000,0,91
35,50c55103-2019-04-18T16:52:42Z-00003-000,0,91
35,b1a6f17a-2019-04-18T15:54:21Z-00000-000,0,89
35,b1a6f17a-2019-04-18T15:54:21Z-00003-000,0,86.7
35,4381b332-2019-04-19T12:47:35Z-00010-000,0,83.3
35,65056c6e-2019-04-18T18:42:22Z-00003-000,0,73
35,b1a6f17a-2019-04-18T15:54:21Z-00001-000,0,70
35,5b6b2f9-2019-04-18T15:28:19Z-00001-000,0,40
35,30a5cf73-2019-04-18T18:52:16Z-00003-000,0,5
35,d48f37bf-2019-04-17T11:47:20Z-00030-000,0,
36,2c13cc23-2019-04-18T16:11:23Z-00000-000,3,96.7
36,331dbe36-2019-04-18T14:51:04Z-00001-000,3,96.7
36,a452c48c-2019-04-18T17:19:37Z-00007-000,3,96.7
36,d6baaaf1-2019-04-18T12:08:55Z-00001-000,3,96.7
36,edab086a-2019-04-18T17:21:18Z-00003-000,3,96.7
36,edab08a8-2019-04-18T16:34:53Z-00003-000,3,96
36,f6c3ab3f-2019-04-18T16:53:00Z-00003-000,3,96
36,edab086a-2019-04-18T17:21:18Z-00005-000,3,94.2
36,895fbbe-2019-04-18T12:03:45Z-00000-000,3,94
36,edab08a8-2019-04-18T16:34:53Z-00001-000,3,94
36,edab086a-2019-04-18T17:21:18Z-00001-000,3,93.8
36,a452c48c-2019-04-18T17:19:37Z-00005-000,3,93.3
